,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
377,16665954,N-{4-[(4-Methylpiperazin-1-yl)carbonyl]phenyl}-4-[2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl]pyrimidin-2-amine,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdbc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba35a80>,0,0.5429403456429626,-11.808,-13 : -11
723,21067579,"(E)-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-thiophen-2-ylprop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40430>,0,0.5965342535606638,-11.806,-13 : -11
2192,73740323,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-thiophen-2-ylprop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a730>,0,0.5965342535606638,-11.804,-13 : -11
561,21065792,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3,4,5-trimethoxyphenyl)urea",COC1=CC(=CC(=C1OC)OC)NC(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3ba00>,0,0.5142237222757956,-11.803,-13 : -11
1023,21068296,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-chlorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNS(=O)(=O)C5=CC(=CC=C5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2a40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48890>,0,0.5495236460389666,-11.801,-13 : -11
703,21067544,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3fae0>,0,0.580140810937713,-11.801,-13 : -11
2550,129084171,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[[6-[2-(methylamino)phenyl]pyridin-3-yl]methyl]purine-2,6-diamine",CNC1=CC=CC=C1C2=NC=C(C=C2)CNC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1f760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba755b0>,0,0.5009057670316897,-11.799,-13 : -11
791,21067667,"(E)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ec430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba421f0>,0,0.5391572043803359,-11.798,-13 : -11
625,21066865,"3-bromo-5-(2-chlorophenyl)-N-[[1-[(5-thiophen-2-ylthiophen-2-yl)methyl]piperidin-3-yl]methyl]pyrazolo[1,5-a]pyrimidin-7-amine",C1CC(CN(C1)CC2=CC=C(S2)C3=CC=CS3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e7a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3d8c0>,0,0.504579260065092,-11.796,-13 : -11
923,21068160,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,6-difluorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NS(=O)(=O)C5=C(C=CC=C5F)F)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45c40>,0,0.5063443957876106,-11.794,-13 : -11
1850,67037570,"[4-(2,4-Difluorophenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=C(C=C(C=C5)F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0a110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5fed0>,0,0.7622950819672131,-11.792,-13 : -11
250,11294560,"2-N-(4-aminocyclohexyl)-6-N-(4-aminophenyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd7370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba311c0>,0,0.586966365513695,-11.79,-13 : -11
90,9886767,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-phenylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd21f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c040>,0,0.7673248191471668,-11.789,-13 : -11
175,10227950,"[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenyl] dihydrogen phosphate",C1COCCN1NC(=O)NC2=CC=CC3=C2C(=O)C4=C3NN=C4C5=CC=C(C=C5)OP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e8f0>,0,0.5575484638173204,-11.787,-13 : -11
128,10134672,"2-(3-aminophenyl)-N-[5-(1,1-dioxo-1lambda6-isothiazolidin-2-yl)-1H-indazol-3-yl]acetamide",C1CN(S(=O)(=O)C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC4=CC(=CC=C4)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d2a0>,0,0.6065573770491803,-11.785,-13 : -11
698,21067520,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]naphthalene-2-carboxamide",C1=CC=C2C=C(C=CC2=C1)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3f8b0>,0,0.5127759813765674,-11.778,-13 : -11
2180,73345984,"N2-(4-amino-cyclohexyl)-N6-[6-(2-amino-phenyl)-pyridin-3-ylmethyl]-9-cyclopentyl-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CN=C(C=C5)C6=CC=CC=C6N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a1f0>,0,0.5172992096546405,-11.773,-13 : -11
2191,73740322,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(furan-2-yl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a6c0>,0,0.6293211388065654,-11.773,-13 : -11
2155,71730493,"2-[(3R)-piperidin-3-yl]oxy-8-propan-2-yl-N-[(2-pyrazol-1-ylphenyl)methyl]pyrazolo[1,5-a][1,3,5]triazin-4-amine",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)OC5CCCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba138b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69700>,0,0.6311945809911329,-11.769,-13 : -11
2548,124663976,"2-[(3S)-piperidin-3-yl]oxy-8-propan-2-yl-N-[(2-pyrazol-1-ylphenyl)methyl]pyrazolo[1,5-a][1,3,5]triazin-4-amine",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)OC5CCCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1f680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba754d0>,0,0.6311945809911329,-11.769,-13 : -11
2242,78161839,"2-piperidin-3-yloxy-8-propan-2-yl-N-[(2-pyrazol-1-ylphenyl)methyl]pyrazolo[1,5-a][1,3,5]triazin-4-amine",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)OC5CCCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6bd80>,0,0.6311945809911329,-11.769,-13 : -11
253,11307966,"1-[3-[4-[[4-(2-hydroxyethyl)piperazin-1-yl]methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",C1CN(CCN1CCO)CC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd75a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba313f0>,0,0.5575662072105004,-11.767,-13 : -11
1271,44235885,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 22",CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f920>,0,0.6628417086146327,-11.764,-13 : -11
730,21067589,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-cyanobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NS(=O)(=O)C5=CC=CC(=C5)C#N)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40740>,0,0.5186654011016474,-11.76,-13 : -11
792,21067669,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylsulfanylacetamide",C1=CC=C(C=C1)SCC(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ec4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42260>,0,0.6293211388065654,-11.759,-13 : -11
2143,71222122,"(E)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(2,3-dihydrofuran-2-yl)prop-2-enamide",C1C=COC1C=CC(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba131b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69000>,0,0.613245091006905,-11.756,-13 : -11
1040,21068317,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-methoxybenzamide",COC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f31b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49000>,0,0.5637214449679384,-11.754,-13 : -11
514,21065538,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-cyclopentylurea",C1CCC(C1)NC(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e4740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3a500>,0,0.5637214449679384,-11.75,-13 : -11
810,21067691,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenylpropanamide",C1=CC=C(C=C1)CCC(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ecc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42a40>,0,0.6293211388065654,-11.749,-13 : -11
2641,137651862,N-[6-[(4-hydroxyphenyl)methyl]-1H-indazol-3-yl]cyclopropanecarboxamide,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)CC4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba223b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba78200>,0,0.5449372275902552,-11.745,-13 : -11
1080,21068360,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f43c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a180>,0,0.5290059194134544,-11.745,-13 : -11
214,10456600,"5-N-(4-aminocyclohexyl)-3-bromo-7-N-(3-chloro-4-fluorophenyl)pyrazolo[1,5-a]pyrimidine-5,7-diamine",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC(=C(C=C4)F)Cl)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fa00>,0,0.912568306010929,-11.74,-13 : -11
2181,73349045,"N2-(4-amino-cyclohexyl)-N6-(4-bromo-benzyl)-9-cyclopentyl-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba144a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a260>,0,0.5146140092250084,-11.739,-13 : -11
722,21067578,"(E)-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(furan-2-yl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba403c0>,0,0.6293211388065654,-11.737,-13 : -11
836,21067729,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=COC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed7e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba435a0>,0,0.6457145814295162,-11.736,-13 : -11
925,21068162,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-chlorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NS(=O)(=O)C5=CC=CC=C5Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45d20>,0,0.5719181662794138,-11.735,-13 : -11
75,6539398,"Pyrazolo[1,5-b]pyridazine deriv. 56",C1COC2=C(O1)C=CC(=C2)NC3=NC=CC(=N3)C4=C5C=CC(=NN5N=C4)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2b840>,0,0.5599659432001848,-11.729,-13 : -11
555,21065761,"1-[2-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-3-(2,6-dimethylphenyl)urea",CC1=C(C(=CC=C1)C)NC(=O)NCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e59a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b760>,0,0.5291694239995184,-11.729,-13 : -11
1730,67036942,[4-(2-Fluorophenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba06960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5c7b0>,0,0.7486338797814208,-11.728,-13 : -11
827,21067720,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzenesulfonamide",C1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba431b0>,0,0.5003433181701141,-11.724,-13 : -11
970,21068237,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba470d0>,0,0.6456886580826925,-11.723,-13 : -11
1059,21068339,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3a00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49850>,0,0.6296385336298559,-11.721,-13 : -11
371,16123682,[4-[[5-Fluoro-4-[3-propan-2-yl-2-(trifluoromethyl)imidazol-4-yl]pyrimidin-2-yl]amino]phenyl]-(4-methylpiperazin-1-yl)methanone,CC(C)N1C(=CN=C1C(F)(F)F)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdb920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba35770>,0,0.525227674330123,-11.719,-13 : -11
152,10178676,"(+/-)-2-[4-(Hydroxyphenylmethyl)anilino]-4-(imidazo-[1,2-a]-pyridin-3-yl)pyrimidine",C1=CC=C(C=C1)C(C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=C5N4C=CC=C5)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3f40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2dd90>,0,0.611302594797046,-11.718,-13 : -11
1839,67037507,[4-(2-Chlorophenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba09c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5fa00>,0,0.7158469945355193,-11.716,-13 : -11
1047,21068325,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-chlorothiophene-2-sulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNS(=O)(=O)C5=CC=C(S5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f34c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49310>,0,0.5230811565806756,-11.715,-13 : -11
2194,73740325,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-thiophen-3-ylprop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a810>,0,0.5473539256918113,-11.715,-13 : -11
725,21067581,"(E)-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-thiophen-3-ylprop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C=CC5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40510>,0,0.5473539256918113,-11.711,-13 : -11
1001,21068268,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-methoxybenzamide",COC1=CC=CC=C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f20a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47e60>,0,0.5473280023449876,-11.71,-13 : -11
528,21065552,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-cyclopentylurea",C1CCC(C1)NC(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e4d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3ab20>,0,0.613245091006905,-11.709,-13 : -11
2695,143089871,"4-[2-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]prop-2-enoyl]benzonitrile",C=C(CC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C(=O)C5=CC=C(C=C5)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79fc0>,0,0.6948949092983687,-11.703,-13 : -11
1837,67037470,[4-[[4-(2-Methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(2-pyridin-2-ylpyrrolidin-1-yl)methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCCC4C5=CC=CC=N5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba09b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5f920>,0,0.6830601092896176,-11.703,-13 : -11
938,21068181,"(E)-N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(furan-2-yl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C=CC5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba462d0>,0,0.6129017728367908,-11.701,-13 : -11
1083,21068363,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a2d0>,0,0.5637214449679384,-11.701,-13 : -11
