,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
678,21067446,"(E)-N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3eff0>,0,0.504579260065092,-10.915,>-11
1602,58891284,4-[[5-bromo-4-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-[(4-cyanocyclohexyl)methyl]benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCC3CCC(CC3)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02f10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58d60>,0,0.5238467525487145,-10.914,>-11
1607,58938326,"4-[[5-[(4-aminocyclohexyl)amino]-3-methylsulfonylpyrazolo[1,5-a]pyrimidin-7-yl]amino]-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=C(C=NN23)S(=O)(=O)C)NC4CCC(CC4)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58f90>,0,0.5245901639344263,-10.908,>-11
1292,44398306,"4-[[5-Methyl-1-(2,3,6-trifluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=NC(=NN1C(=O)C2=C(C=CC(=C2F)F)F)NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba502e0>,0,0.5717061323618701,-10.901,>-11
2598,135434974,"4-{2-[(3Z)-4-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2-oxo-2,3-dihydro-1H-indol-3-ylidene]hydrazin-1-yl}benzene-1-sulfonamide",C1=CC(=C2C(=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)C=CC4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76c00>,0,0.5738415542203978,-10.897,>-11
143,10157443,"4-[[5-Amino-1-(2,4-difluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=C(C=C3)F)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d930>,0,0.5901639344262295,-10.888,>-11
2622,136360596,4-[[2-hydroxy-4-[(E)-2-methylbut-2-enyl]-1H-indol-3-yl]diazenyl]benzenesulfonamide,CC=C(C)CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba219a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77760>,0,0.5055355432914359,-10.888,>-11
2623,136360650,4-[[2-hydroxy-4-[(Z)-2-methylbut-1-enyl]-1H-indol-3-yl]diazenyl]benzenesulfonamide,CCC(=CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba777d0>,0,0.5164645050400699,-10.885,>-11
2618,136047516,"4-{N'-[4-(2-methyl-2-butenyl)-2-oxo-1,2-dihydro-indol-3-ylidene]-hydrazino}benzenesulfonamide",CC=C(C)CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77530>,0,0.5055355432914359,-10.881,>-11
1148,22994072,"4-[[4-Amino-5-[4-(3-hydroxyphenyl)-1,3-thiazol-2-yl]-1,3-thiazol-2-yl]amino]benzenesulfonamide",C1=CC(=CC(=C1)O)C2=CSC(=N2)C3=C(N=C(S3)NC4=CC=C(C=C4)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c2e0>,0,0.5409836065573771,-10.851,>-11
2042,69622139,"4-[[5-Amino-1-(1-benzothiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=C2C(=C1)C=C(S2)C(=O)N3C(=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65c40>,0,0.5409836065573771,-10.849,>-11
1293,44398371,"4-[[1-(2,6-Difluoro-3-methylbenzoyl)-5-methyl-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)C)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba50350>,0,0.5717061323618701,-10.839,>-11
1608,58938348,"4-[[5-[(4-aminocyclohexyl)amino]-3-chloropyrazolo[1,5-a]pyrimidin-7-yl]amino]-2-methoxy-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)C1=C(C=C(C=C1)NC2=CC(=NC3=C(C=NN23)Cl)NC4CCC(CC4)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba031b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59000>,0,0.7377049180327869,-10.835,>-11
2037,69544695,"4-[[5-amino-1-[(E)-3-(2,6-difluorophenyl)prop-2-enoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)F)C=CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65a10>,0,0.7021857923497267,-10.834,>-11
2038,69544696,"4-[[5-Amino-1-[3-(2,6-difluorophenyl)prop-2-enoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)F)C=CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65a80>,0,0.7021857923497267,-10.814,>-11
1690,59860388,"N-(3-methoxypropyl)-4-[[4-(2-methyl-1H-pyrrolo[2,3-b]pyridin-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide",CC1=CC2=C(C=CN=C2N1)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5b3e0>,0,0.5464480874316939,-10.785,>-11
82,9825189,"4-({5-[(4-aminocyclohexyl)amino]-3-cyanopyrazolo[1,5-a]pyrimidin-7-yl}amino)-N,N-dimethylbenzene-1-sulfonamide",CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=C(C=NN23)C#N)NC4CCC(CC4)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2bc30>,0,0.5245901639344263,-10.772,>-11
2203,73740334,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6ac00>,0,0.504579260065092,-10.77,>-11
1138,22344663,"4-[[5-Amino-1-(2,6-dimethylbenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=C(C(=CC=C1)C)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4bd80>,0,0.6902444918838362,-10.767,>-11
2617,136040602,"4-{N'-[4-(2-methyl-1-butenyl)-2-oxo-1,2-dihydro-indol-3-ylidene]-hydrazino}-benzenesulfonamide",CCC(=CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba774c0>,0,0.5164645050400699,-10.765,>-11
1078,21068358,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]propane-1-sulfonamide",CCCS(=O)(=O)NC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f42e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a0a0>,0,0.5719181662794138,-10.753,>-11
888,21068036,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2,4-dichlorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eeea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44cf0>,0,0.5041289454367507,-10.729,>-11
185,10273948,"4-[[5-Amino-1-[2-(2-chloro-6-fluorophenyl)acetyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)Cl)CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ed50>,0,0.6448087431693988,-10.725,>-11
25,5330790,"4-({5-Amino-1-[(2,6-Difluorophenyl)carbonyl]-1h-1,2,4-Triazol-3-Yl}amino)benzenesulfonamide",C1=CC(=C(C(=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd05f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a260>,0,0.9016393442622951,-10.718,>-11
26,5330800,"4-[[5-Amino-1-(2,6-difluoro-3-methylbenzoyl)-1h-1,2,4-triazol-3-yl]amino]-benzenesulfonamide",CC1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a2d0>,0,0.7442622950819672,-10.716,>-11
2059,69707713,"N-methyl-3-[(5-methyl-4-oxo-6,7-dihydro-2H-pyrrolo[3,4-c]pyridin-1-yl)methylidene]-2-oxo-1H-indole-5-sulfonamide",CNS(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=C4CCN(C(=O)C4=CN3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba105f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba663b0>,0,0.6235362997658079,-10.713,>-11
347,15952599,"N-(2-methoxyethyl)-4-[[4-(2-methyl-1H-pyrrolo[2,3-b]pyridin-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide",CC1=CC2=C(C=CN=C2N1)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba346d0>,0,0.5509190263288625,-10.713,>-11
2058,69707712,"(3Z)-N-methyl-3-[(5-methyl-4-oxo-6,7-dihydro-2H-pyrrolo[3,4-c]pyridin-1-yl)methylidene]-2-oxo-1H-indole-5-sulfonamide",CNS(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=C4CCN(C(=O)C4=CN3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66340>,0,0.6235362997658079,-10.713,>-11
1453,57244101,"4-[1-(5-Oxazol-5-yl-2-oxo-1,2-dihydro-indol-3-ylidene)-ethylamino]benzenesulfonamide",CC(=NC1=CC=C(C=C1)S(=O)(=O)N)C2C3=C(C=CC(=C3)C4=CN=CO4)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54b30>,0,0.558743169398907,-10.695,>-11
50,6539024,Sulfonamide deriv. 3a,CNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ad50>,0,0.6110845541714703,-10.691,>-11
33,5330810,"4-[5-Amino-1-(2,6-difluoro-benzenesulfonyl)-1H-[1,2,4]triazol-3-ylamino]-benzenesulfonamide",C1=CC(=C(C(=C1)F)S(=O)(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a5e0>,0,0.5448087431693989,-10.691,>-11
2026,69314932,"4-[[5-Amino-1-[3-(3,3-dimethyl-1-trimethylsilyloxybutan-2-yl)-2,6-difluorobenzoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC(C)(C)C(CO[Si](C)(C)C)C1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0f4c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65310>,0,0.6401639344262294,-10.685,>-11
1584,58781391,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]ethanesulfonamide",CCS(=O)(=O)NC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58580>,0,0.5227637617573851,-10.648,>-11
198,10294866,"4-[[5-Amino-1-[2-(2,6-difluorophenyl)acetyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)F)CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f300>,0,0.6612021857923497,-10.641,>-11
2025,69314931,"4-[[5-Amino-1-[3-(3,3-dimethyl-2-trimethylsilyloxybutan-2-yl)-2,6-difluorobenzoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC(C)(C)C(C)(C1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F)O[Si](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0f450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba652a0>,0,0.6786885245901639,-10.636,>-11
1140,22344670,"4-[[5-Amino-1-(2-chloro-6-fluoro-3-methylbenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f60a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4be60>,0,0.7442622950819672,-10.636,>-11
864,21067809,"(E)-N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44270>,0,0.504579260065092,-10.626,>-11
2782,153873002,"N-cyclopropyl-4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]benzenesulfonamide",C1CC1NS(=O)(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=C5N4C=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7d070>,0,0.5902201726513512,-10.622,>-11
2628,136443265,4-[[4-[(Z)-3-fluoro-2-methylprop-1-enyl]-2-hydroxy-1H-indol-3-yl]diazenyl]benzenesulfonamide,CC(=CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)CF,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77a00>,0,0.5164645050400699,-10.61,>-11
18,5288527,"4-[(4-Imidazo[1,2-A]pyridin-3-ylpyrimidin-2-YL)amino]benzenesulfonamide",C1=CC2=NC=C(N2C=C1)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd02e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29f50>,0,0.9508196721311475,-10.577,>-11
2783,153873005,"4-[[4-(5-bromoimidazo[1,2-a]pyridin-3-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",COCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C(=CC=C4)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7d0e0>,0,0.5454545454545454,-10.572,>-11
1410,52942870,"N-[2-(dimethylamino)ethyl]-4-(3-imidazo[1,2-a]pyridin-3-ylanilino)benzenesulfonamide",CN(C)CCNS(=O)(=O)C1=CC=C(C=C1)NC2=CC=CC(=C2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba536f0>,0,0.726775956284153,-10.557,>-11
52,6539027,Sulfonamide deriv. 3d,CN(C)CCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ae30>,0,0.635618479880775,-10.55,>-11
196,10292907,"4-[[5-Amino-1-(2-fluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=C(C(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f220>,0,0.6147540983606558,-10.547,>-11
27,5330802,"4-[[5-Amino-1-(2,3,6-trifluorobenzoyl)-1h-1,2,4-triazol-3-yl]amino]-benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CC(=C3F)F)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd06d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a340>,0,0.8081967213114754,-10.535,>-11
1061,21068341,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]ethanesulfonamide",CCS(=O)(=O)NCC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49930>,0,0.5558680418265772,-10.533,>-11
837,21067730,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]methanesulfonamide",CS(=O)(=O)NCC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43610>,0,0.5695120953909647,-10.53,>-11
164,10201652,"4-[[5-Amino-1-(2-chloro-6-fluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)Cl)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e340>,0,0.8360655737704918,-10.53,>-11
1950,68871393,"4-[[5-Fluoro-4-[3-(1,3-oxazol-5-yl)anilino]pyrimidin-2-yl]amino]benzenesulfonamide",C1=CC(=CC(=C1)NC2=NC(=NC=C2F)NC3=CC=C(C=C3)S(=O)(=O)N)C4=CN=CO4,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0d1c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba62f80>,0,0.5245901639344263,-10.525,>-11
1562,58781259,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]propane-1-sulfonamide",CCCS(=O)(=O)NC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57ae0>,0,0.5227637617573851,-10.524,>-11
426,17972334,"4-[[5-Amino-1-(3-chloro-2,6-difluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CC(=C3F)Cl)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba370d0>,0,0.8081967213114754,-10.522,>-11
1066,21068346,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]propane-1-sulfonamide",CCCS(=O)(=O)NCC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49b60>,0,0.5558680418265772,-10.485,>-11
53,6539028,Sulfonamide deriv. 3e,CN(C)CCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd11c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2aea0>,0,0.6885245901639344,-10.483,>-11
1726,66929396,"4-[5-Amino-3-(4-morpholin-4-ylanilino)-1,2,4-triazole-1-carbonyl]benzenesulfonamide",C1COCCN1C2=CC=C(C=C2)NC3=NN(C(=N3)N)C(=O)C4=CC=C(C=C4)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba067a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5c5f0>,0,0.5623756394248197,-10.466,>-11
89,9869111,"4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]-N-[3-(propan-2-ylamino)propyl]benzenesulfonamide",CC(C)NCCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2bf40>,0,0.7049180327868853,-10.465,>-11
182,10272312,"4-[[5-Amino-1-(2,4,6-trimethylbenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=CC(=C(C(=C1)C)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ec00>,0,0.624670721392033,-10.461,>-11
2050,69664820,"4-[[5-Amino-1-(2-bromobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=C(C(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65fc0>,0,0.5901639344262295,-10.452,>-11
1527,58646473,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-bis(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)C(F)(F)F)S(=O)(=O)N)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56b90>,0,0.5970387062987002,-10.446,>-11
2721,143440769,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]ethanesulfonamide",CCS(=O)(=O)NCC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba251c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7af80>,0,0.5227637617573851,-10.44,>-11
